material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
steel,free_space,0.1,4,0.001,2.32,0.57,steel_free_space_r0.1_eps4_sig0.001_x2.32_y0.57,steel_free_space,S_eps4_sig0.001,0.43000000000000005,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.57,steel_free_space|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.32_y0.57.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.32_y0.57.in,train
pvc,water,0.03,4,0.001,1.6,0.79,pvc_water_r0.03_eps4_sig0.001_x1.6_y0.79,pvc_water,S_eps4_sig0.001,0.20999999999999996,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.79,pvc_water|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x1.6_y0.79.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x1.6_y0.79.in,train
pvc,free_space,0.03,10,0.005,1.38,0.64,pvc_free_space_r0.03_eps10_sig0.005_x1.38_y0.64,pvc_free_space,S_eps10_sig0.005,0.36,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps10_sig0.005_y0.64,pvc_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps10_sig0.005_x1.38_y0.64.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps10_sig0.005_x1.38_y0.64.in,train
pvc,free_space,0.05,20,0.02,2.25,0.76,pvc_free_space_r0.05_eps20_sig0.02_x2.25_y0.76,pvc_free_space,S_eps20_sig0.02,0.24,D1_shallow,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.76,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x2.25_y0.76.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x2.25_y0.76.in,train
pvc,water,0.03,4,0.001,1.16,0.25,pvc_water_r0.03_eps4_sig0.001_x1.16_y0.25,pvc_water,S_eps4_sig0.001,0.75,D3_deep,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.25,pvc_water|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x1.16_y0.25.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x1.16_y0.25.in,train
pvc,water,0.03,10,0.005,2.65,0.62,pvc_water_r0.03_eps10_sig0.005_x2.65_y0.62,pvc_water,S_eps10_sig0.005,0.38,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.62,pvc_water|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x2.65_y0.62.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x2.65_y0.62.in,train
steel,free_space,0.03,4,0.001,2.95,0.44,steel_free_space_r0.03_eps4_sig0.001_x2.95_y0.44,steel_free_space,S_eps4_sig0.001,0.56,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.44,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.95_y0.44.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.95_y0.44.in,train
pvc,water,0.08,20,0.02,2.93,0.76,pvc_water_r0.08_eps20_sig0.02_x2.93_y0.76,pvc_water,S_eps20_sig0.02,0.24,D1_shallow,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.76,pvc_water|S_eps20_sig0.02|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_water_r0.08_eps20_sig0.02_x2.93_y0.76.png,dataset_split/conditions/train/pvc_water_r0.08_eps20_sig0.02_x2.93_y0.76.in,train
steel,free_space,0.1,4,0.001,2.08,0.71,steel_free_space_r0.1_eps4_sig0.001_x2.08_y0.71,steel_free_space,S_eps4_sig0.001,0.29000000000000004,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.71,steel_free_space|S_eps4_sig0.001|R4_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.08_y0.71.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.08_y0.71.in,train
pvc,water,0.05,10,0.005,1.02,0.38,pvc_water_r0.05_eps10_sig0.005_x1.02_y0.38,pvc_water,S_eps10_sig0.005,0.62,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.38,pvc_water|S_eps10_sig0.005|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x1.02_y0.38.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x1.02_y0.38.in,train
steel,free_space,0.03,10,0.005,1.11,0.42,steel_free_space_r0.03_eps10_sig0.005_x1.11_y0.42,steel_free_space,S_eps10_sig0.005,0.5800000000000001,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.42,steel_free_space|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x1.11_y0.42.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x1.11_y0.42.in,train
pvc,water,0.03,4,0.001,2.04,0.57,pvc_water_r0.03_eps4_sig0.001_x2.04_y0.57,pvc_water,S_eps4_sig0.001,0.43000000000000005,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.57,pvc_water|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x2.04_y0.57.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x2.04_y0.57.in,train
pvc,water,0.1,4,0.001,2.17,0.39,pvc_water_r0.1_eps4_sig0.001_x2.17_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x2.17_y0.39.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x2.17_y0.39.in,train
pvc,free_space,0.08,4,0.001,2.7,0.38,pvc_free_space_r0.08_eps4_sig0.001_x2.7_y0.38,pvc_free_space,S_eps4_sig0.001,0.62,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.38,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x2.7_y0.38.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x2.7_y0.38.in,train
steel,free_space,0.03,10,0.005,2.29,0.27,steel_free_space_r0.03_eps10_sig0.005_x2.29_y0.27,steel_free_space,S_eps10_sig0.005,0.73,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.27,steel_free_space|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x2.29_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x2.29_y0.27.in,train
pvc,free_space,0.08,4,0.001,1.86,0.75,pvc_free_space_r0.08_eps4_sig0.001_x1.86_y0.75,pvc_free_space,S_eps4_sig0.001,0.25,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.75,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x1.86_y0.75.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x1.86_y0.75.in,train
steel,free_space,0.03,10,0.005,2.15,0.58,steel_free_space_r0.03_eps10_sig0.005_x2.15_y0.58,steel_free_space,S_eps10_sig0.005,0.42000000000000004,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.58,steel_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x2.15_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x2.15_y0.58.in,train
pvc,free_space,0.1,4,0.001,1.1,0.29,pvc_free_space_r0.1_eps4_sig0.001_x1.1_y0.29,pvc_free_space,S_eps4_sig0.001,0.71,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.29,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x1.1_y0.29.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x1.1_y0.29.in,train
pvc,free_space,0.03,20,0.02,2.25,0.78,pvc_free_space_r0.03_eps20_sig0.02_x2.25_y0.78,pvc_free_space,S_eps20_sig0.02,0.21999999999999997,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.78,pvc_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x2.25_y0.78.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x2.25_y0.78.in,train
steel,free_space,0.1,4,0.001,1.65,0.76,steel_free_space_r0.1_eps4_sig0.001_x1.65_y0.76,steel_free_space,S_eps4_sig0.001,0.24,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.76,steel_free_space|S_eps4_sig0.001|R4_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.65_y0.76.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.65_y0.76.in,train
pvc,water,0.1,10,0.005,1.95,0.31,pvc_water_r0.1_eps10_sig0.005_x1.95_y0.31,pvc_water,S_eps10_sig0.005,0.69,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.31,pvc_water|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x1.95_y0.31.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x1.95_y0.31.in,train
pvc,water,0.05,10,0.005,2.73,0.65,pvc_water_r0.05_eps10_sig0.005_x2.73_y0.65,pvc_water,S_eps10_sig0.005,0.35,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.65,pvc_water|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x2.73_y0.65.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x2.73_y0.65.in,train
pvc,free_space,0.03,20,0.02,1.1,0.75,pvc_free_space_r0.03_eps20_sig0.02_x1.1_y0.75,pvc_free_space,S_eps20_sig0.02,0.25,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.75,pvc_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x1.1_y0.75.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x1.1_y0.75.in,train
steel,free_space,0.03,20,0.02,2.56,0.47,steel_free_space_r0.03_eps20_sig0.02_x2.56_y0.47,steel_free_space,S_eps20_sig0.02,0.53,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.47,steel_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.56_y0.47.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.56_y0.47.in,train
steel,free_space,0.1,20,0.02,1.53,0.39,steel_free_space_r0.1_eps20_sig0.02_x1.53_y0.39,steel_free_space,S_eps20_sig0.02,0.61,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.39,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.53_y0.39.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.53_y0.39.in,train
pvc,free_space,0.1,20,0.02,2.59,0.36,pvc_free_space_r0.1_eps20_sig0.02_x2.59_y0.36,pvc_free_space,S_eps20_sig0.02,0.64,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.36,pvc_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x2.59_y0.36.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x2.59_y0.36.in,train
pvc,water,0.1,10,0.005,2.06,0.37,pvc_water_r0.1_eps10_sig0.005_x2.06_y0.37,pvc_water,S_eps10_sig0.005,0.63,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.37,pvc_water|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x2.06_y0.37.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x2.06_y0.37.in,train
steel,free_space,0.1,4,0.001,1.0,0.26,steel_free_space_r0.1_eps4_sig0.001_x1.0_y0.26,steel_free_space,S_eps4_sig0.001,0.74,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.26,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.0_y0.26.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.0_y0.26.in,train
pvc,water,0.08,4,0.001,2.83,0.42,pvc_water_r0.08_eps4_sig0.001_x2.83_y0.42,pvc_water,S_eps4_sig0.001,0.5800000000000001,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.42,pvc_water|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.83_y0.42.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.83_y0.42.in,train
steel,free_space,0.05,4,0.001,1.04,0.72,steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.72,steel_free_space,S_eps4_sig0.001,0.28,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.72,steel_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.72.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.72.in,train
pvc,water,0.03,20,0.02,1.43,0.29,pvc_water_r0.03_eps20_sig0.02_x1.43_y0.29,pvc_water,S_eps20_sig0.02,0.71,D3_deep,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps20_sig0.02_y0.29,pvc_water|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.03_eps20_sig0.02_x1.43_y0.29.png,dataset_split/conditions/train/pvc_water_r0.03_eps20_sig0.02_x1.43_y0.29.in,train
pvc,water,0.1,4,0.001,1.99,0.77,pvc_water_r0.1_eps4_sig0.001_x1.99_y0.77,pvc_water,S_eps4_sig0.001,0.22999999999999998,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.77,pvc_water|S_eps4_sig0.001|R4_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x1.99_y0.77.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x1.99_y0.77.in,train
pvc,water,0.03,10,0.005,1.03,0.31,pvc_water_r0.03_eps10_sig0.005_x1.03_y0.31,pvc_water,S_eps10_sig0.005,0.69,D3_deep,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.31,pvc_water|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x1.03_y0.31.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x1.03_y0.31.in,train
pvc,free_space,0.08,10,0.005,1.53,0.7,pvc_free_space_r0.08_eps10_sig0.005_x1.53_y0.7,pvc_free_space,S_eps10_sig0.005,0.30000000000000004,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.7,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.53_y0.7.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.53_y0.7.in,train
steel,free_space,0.03,4,0.001,2.87,0.78,steel_free_space_r0.03_eps4_sig0.001_x2.87_y0.78,steel_free_space,S_eps4_sig0.001,0.21999999999999997,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.78,steel_free_space|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.87_y0.78.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.87_y0.78.in,train
pvc,free_space,0.08,4,0.001,2.06,0.43,pvc_free_space_r0.08_eps4_sig0.001_x2.06_y0.43,pvc_free_space,S_eps4_sig0.001,0.5700000000000001,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.43,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x2.06_y0.43.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x2.06_y0.43.in,train
steel,free_space,0.05,20,0.02,1.49,0.3,steel_free_space_r0.05_eps20_sig0.02_x1.49_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x1.49_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x1.49_y0.3.in,train
pvc,water,0.08,10,0.005,2.62,0.3,pvc_water_r0.08_eps10_sig0.005_x2.62_y0.3,pvc_water,S_eps10_sig0.005,0.7,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.3,pvc_water|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x2.62_y0.3.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x2.62_y0.3.in,train
steel,free_space,0.05,4,0.001,1.97,0.69,steel_free_space_r0.05_eps4_sig0.001_x1.97_y0.69,steel_free_space,S_eps4_sig0.001,0.31000000000000005,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.69,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.97_y0.69.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.97_y0.69.in,train
pvc,water,0.03,20,0.02,2.45,0.56,pvc_water_r0.03_eps20_sig0.02_x2.45_y0.56,pvc_water,S_eps20_sig0.02,0.43999999999999995,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps20_sig0.02_y0.56,pvc_water|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps20_sig0.02_x2.45_y0.56.png,dataset_split/conditions/train/pvc_water_r0.03_eps20_sig0.02_x2.45_y0.56.in,train
pvc,free_space,0.1,10,0.005,2.88,0.79,pvc_free_space_r0.1_eps10_sig0.005_x2.88_y0.79,pvc_free_space,S_eps10_sig0.005,0.20999999999999996,D1_shallow,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.79,pvc_free_space|S_eps10_sig0.005|R4_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.1_eps10_sig0.005_x2.88_y0.79.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps10_sig0.005_x2.88_y0.79.in,train
pvc,free_space,0.05,10,0.005,2.8,0.67,pvc_free_space_r0.05_eps10_sig0.005_x2.8_y0.67,pvc_free_space,S_eps10_sig0.005,0.32999999999999996,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps10_sig0.005_y0.67,pvc_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps10_sig0.005_x2.8_y0.67.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps10_sig0.005_x2.8_y0.67.in,train
pvc,water,0.1,20,0.02,1.48,0.58,pvc_water_r0.1_eps20_sig0.02_x1.48_y0.58,pvc_water,S_eps20_sig0.02,0.42000000000000004,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.58,pvc_water|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x1.48_y0.58.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x1.48_y0.58.in,train
steel,free_space,0.05,10,0.005,1.47,0.58,steel_free_space_r0.05_eps10_sig0.005_x1.47_y0.58,steel_free_space,S_eps10_sig0.005,0.42000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.58,steel_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps10_sig0.005_x1.47_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.05_eps10_sig0.005_x1.47_y0.58.in,train
pvc,free_space,0.05,20,0.02,1.17,0.74,pvc_free_space_r0.05_eps20_sig0.02_x1.17_y0.74,pvc_free_space,S_eps20_sig0.02,0.26,D1_shallow,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.74,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x1.17_y0.74.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x1.17_y0.74.in,train
steel,free_space,0.1,4,0.001,1.15,0.65,steel_free_space_r0.1_eps4_sig0.001_x1.15_y0.65,steel_free_space,S_eps4_sig0.001,0.35,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.65,steel_free_space|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.15_y0.65.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.15_y0.65.in,train
steel,free_space,0.05,10,0.005,1.67,0.79,steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.79,steel_free_space,S_eps10_sig0.005,0.20999999999999996,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.79,steel_free_space|S_eps10_sig0.005|R2_medium_small|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.79.png,dataset_split/conditions/train/steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.79.in,train
steel,free_space,0.05,4,0.001,2.15,0.8,steel_free_space_r0.05_eps4_sig0.001_x2.15_y0.8,steel_free_space,S_eps4_sig0.001,0.19999999999999996,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.8,steel_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.15_y0.8.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.15_y0.8.in,train
steel,free_space,0.05,4,0.001,1.63,0.34,steel_free_space_r0.05_eps4_sig0.001_x1.63_y0.34,steel_free_space,S_eps4_sig0.001,0.6599999999999999,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.34,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.63_y0.34.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.63_y0.34.in,train
pvc,free_space,0.05,20,0.02,2.03,0.74,pvc_free_space_r0.05_eps20_sig0.02_x2.03_y0.74,pvc_free_space,S_eps20_sig0.02,0.26,D1_shallow,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.74,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x2.03_y0.74.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x2.03_y0.74.in,train
steel,free_space,0.03,20,0.02,2.92,0.73,steel_free_space_r0.03_eps20_sig0.02_x2.92_y0.73,steel_free_space,S_eps20_sig0.02,0.27,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.73,steel_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.92_y0.73.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.92_y0.73.in,train
steel,free_space,0.03,10,0.005,2.81,0.37,steel_free_space_r0.03_eps10_sig0.005_x2.81_y0.37,steel_free_space,S_eps10_sig0.005,0.63,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.37,steel_free_space|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x2.81_y0.37.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x2.81_y0.37.in,train
pvc,free_space,0.05,4,0.001,2.15,0.79,pvc_free_space_r0.05_eps4_sig0.001_x2.15_y0.79,pvc_free_space,S_eps4_sig0.001,0.20999999999999996,D1_shallow,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps4_sig0.001_y0.79,pvc_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.05_eps4_sig0.001_x2.15_y0.79.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps4_sig0.001_x2.15_y0.79.in,train
pvc,water,0.08,10,0.005,2.87,0.61,pvc_water_r0.08_eps10_sig0.005_x2.87_y0.61,pvc_water,S_eps10_sig0.005,0.39,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.61,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x2.87_y0.61.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x2.87_y0.61.in,train
